name,sequence,period,year,month,hometype,price
Montlake,115,2005-10,2005,10,1,692900
Montlake,116,2005-11,2005,11,1,704500
Montlake,117,2005-12,2005,12,1,715100
Montlake,118,2006-01,2006,1,1,722300
Montlake,119,2006-02,2006,2,1,724400
Montlake,120,2006-03,2006,3,1,722200
Montlake,121,2006-04,2006,4,1,717900
Montlake,122,2006-05,2006,5,1,715600
Montlake,123,2006-06,2006,6,1,717900
Montlake,124,2006-07,2006,7,1,727300
Montlake,125,2006-08,2006,8,1,739400
Montlake,126,2006-09,2006,9,1,750700
Montlake,127,2006-10,2006,10,1,759000
Montlake,128,2006-11,2006,11,1,764200
Montlake,129,2006-12,2006,12,1,766500
Montlake,130,2007-01,2007,1,1,770300
Montlake,131,2007-02,2007,2,1,772500
Montlake,132,2007-03,2007,3,1,773300
Montlake,133,2007-04,2007,4,1,777500
Montlake,134,2007-05,2007,5,1,782800
Montlake,135,2007-06,2007,6,1,786800
Montlake,136,2007-07,2007,7,1,789200
Montlake,137,2007-08,2007,8,1,790600
Montlake,138,2007-09,2007,9,1,788000
Montlake,139,2007-10,2007,10,1,785300
Montlake,140,2007-11,2007,11,1,782000
Montlake,141,2007-12,2007,12,1,777900
Montlake,142,2008-01,2008,1,1,773100
Montlake,143,2008-02,2008,2,1,771000
Montlake,144,2008-03,2008,3,1,765900
Montlake,145,2008-04,2008,4,1,755500
Montlake,146,2008-05,2008,5,1,747400
Montlake,147,2008-06,2008,6,1,744800
Montlake,148,2008-07,2008,7,1,741400
Montlake,149,2008-08,2008,8,1,737900
Montlake,150,2008-09,2008,9,1,736100
Montlake,151,2008-10,2008,10,1,732800
Montlake,152,2008-11,2008,11,1,725700
Montlake,153,2008-12,2008,12,1,716100
Montlake,154,2009-01,2009,1,1,707700
Montlake,155,2009-02,2009,2,1,701700
Montlake,156,2009-03,2009,3,1,694900
Montlake,157,2009-04,2009,4,1,684400
Montlake,158,2009-05,2009,5,1,674100
Montlake,159,2009-06,2009,6,1,665200
Montlake,160,2009-07,2009,7,1,657600
Montlake,161,2009-08,2009,8,1,650500
Montlake,162,2009-09,2009,9,1,644900
Montlake,163,2009-10,2009,10,1,640700
Montlake,164,2009-11,2009,11,1,638100
Montlake,165,2009-12,2009,12,1,646700
Montlake,166,2010-01,2010,1,1,660900
Montlake,167,2010-02,2010,2,1,669400
Montlake,168,2010-03,2010,3,1,670800
Montlake,169,2010-04,2010,4,1,675600
Montlake,170,2010-05,2010,5,1,677100
Montlake,171,2010-06,2010,6,1,675500
Montlake,172,2010-07,2010,7,1,674700
Montlake,173,2010-08,2010,8,1,673400
Montlake,174,2010-09,2010,9,1,670300
Montlake,175,2010-10,2010,10,1,669100
Montlake,176,2010-11,2010,11,1,669900
Montlake,177,2010-12,2010,12,1,665300
Montlake,178,2011-01,2011,1,1,656800
Montlake,179,2011-02,2011,2,1,648400
Montlake,180,2011-03,2011,3,1,648800
Montlake,181,2011-04,2011,4,1,653200
Montlake,182,2011-05,2011,5,1,657500
Montlake,183,2011-06,2011,6,1,659900
Montlake,184,2011-07,2011,7,1,661300
Montlake,185,2011-08,2011,8,1,660300
Montlake,186,2011-09,2011,9,1,659200
Montlake,187,2011-10,2011,10,1,656900
Montlake,188,2011-11,2011,11,1,658200
Montlake,189,2011-12,2011,12,1,662200
Montlake,190,2012-01,2012,1,1,665200
Montlake,191,2012-02,2012,2,1,668000
Montlake,192,2012-03,2012,3,1,671100
Montlake,193,2012-04,2012,4,1,673000
Montlake,194,2012-05,2012,5,1,676500
Montlake,195,2012-06,2012,6,1,676000
Montlake,196,2012-07,2012,7,1,672800
Montlake,197,2012-08,2012,8,1,676900
Montlake,198,2012-09,2012,9,1,689100
Montlake,199,2012-10,2012,10,1,700000
Montlake,200,2012-11,2012,11,1,708000
Montlake,201,2012-12,2012,12,1,713800
Montlake,202,2013-01,2013,1,1,718800
Montlake,203,2013-02,2013,2,1,722000
Montlake,204,2013-03,2013,3,1,721400
Montlake,205,2013-04,2013,4,1,721200
Montlake,206,2013-05,2013,5,1,727300
Montlake,207,2013-06,2013,6,1,737100
Montlake,208,2013-07,2013,7,1,743700
Montlake,209,2013-08,2013,8,1,747200
Montlake,210,2013-09,2013,9,1,749500
Montlake,211,2013-10,2013,10,1,752300
Montlake,212,2013-11,2013,11,1,751800
Montlake,213,2013-12,2013,12,1,751900
Montlake,214,2014-01,2014,1,1,756300
Montlake,215,2014-02,2014,2,1,764400
Montlake,216,2014-03,2014,3,1,775700
Montlake,217,2014-04,2014,4,1,784700
Montlake,218,2014-05,2014,5,1,793500
Montlake,219,2014-06,2014,6,1,806800
Montlake,220,2014-07,2014,7,1,821800
Montlake,221,2014-08,2014,8,1,830200
Montlake,222,2014-09,2014,9,1,834500
Montlake,223,2014-10,2014,10,1,840000
Montlake,224,2014-11,2014,11,1,851400
Montlake,225,2014-12,2014,12,1,861400
Montlake,226,2015-01,2015,1,1,867600
Montlake,227,2015-02,2015,2,1,877100
Montlake,228,2015-03,2015,3,1,892100
Montlake,229,2015-04,2015,4,1,906800
Montlake,230,2015-05,2015,5,1,915900
Montlake,231,2015-06,2015,6,1,915500
Montlake,232,2015-07,2015,7,1,915100
Montlake,233,2015-08,2015,8,1,923300
Montlake,234,2015-09,2015,9,1,939300
Montlake,235,2015-10,2015,10,1,953100
Montlake,236,2015-11,2015,11,1,963400
Montlake,237,2015-12,2015,12,1,970700
Montlake,238,2016-01,2016,1,1,976600
Montlake,239,2016-02,2016,2,1,985000
Montlake,240,2016-03,2016,3,1,998100
Montlake,241,2016-04,2016,4,1,1012300
Montlake,242,2016-05,2016,5,1,1020600
Montlake,243,2016-06,2016,6,1,1039900
Montlake,244,2016-07,2016,7,1,1064800
Montlake,245,2016-08,2016,8,1,1079300
Montlake,246,2016-09,2016,9,1,1081200
Montlake,247,2016-10,2016,10,1,1087900
Montlake,248,2016-11,2016,11,1,1091000
Montlake,249,2016-12,2016,12,1,1094200
Montlake,250,2017-01,2017,1,1,1099900
Montlake,251,2017-02,2017,2,1,1113400
Montlake,252,2017-03,2017,3,1,1127700
Mt. Baker,1,1996-04,1996,4,1,221000
Mt. Baker,2,1996-05,1996,5,1,220300
Mt. Baker,3,1996-06,1996,6,1,218200
Mt. Baker,4,1996-07,1996,7,1,217000
Mt. Baker,5,1996-08,1996,8,1,218000
Mt. Baker,6,1996-09,1996,9,1,219900
Mt. Baker,7,1996-10,1996,10,1,221500
Mt. Baker,8,1996-11,1996,11,1,223100
Mt. Baker,9,1996-12,1996,12,1,225500
Mt. Baker,10,1997-01,1997,1,1,228100
Mt. Baker,11,1997-02,1997,2,1,230500
Mt. Baker,12,1997-03,1997,3,1,232200
Mt. Baker,13,1997-04,1997,4,1,234100
Mt. Baker,14,1997-05,1997,5,1,236800
Mt. Baker,15,1997-06,1997,6,1,240200
Mt. Baker,16,1997-07,1997,7,1,244200
Mt. Baker,17,1997-08,1997,8,1,249800
Mt. Baker,18,1997-09,1997,9,1,255100
Mt. Baker,19,1997-10,1997,10,1,259400
Mt. Baker,20,1997-11,1997,11,1,264700
Mt. Baker,21,1997-12,1997,12,1,269300
Mt. Baker,22,1998-01,1998,1,1,272400
Mt. Baker,23,1998-02,1998,2,1,274700
Mt. Baker,24,1998-03,1998,3,1,277100
Mt. Baker,25,1998-04,1998,4,1,278900
Mt. Baker,26,1998-05,1998,5,1,282700
Mt. Baker,27,1998-06,1998,6,1,287500
Mt. Baker,28,1998-07,1998,7,1,293200
Mt. Baker,29,1998-08,1998,8,1,297900
Mt. Baker,30,1998-09,1998,9,1,301300
Mt. Baker,31,1998-10,1998,10,1,303000
Mt. Baker,32,1998-11,1998,11,1,305000
Mt. Baker,33,1998-12,1998,12,1,308900
Mt. Baker,34,1999-01,1999,1,1,314700
Mt. Baker,35,1999-02,1999,2,1,319700
Mt. Baker,36,1999-03,1999,3,1,322900
Mt. Baker,37,1999-04,1999,4,1,325900
Mt. Baker,38,1999-05,1999,5,1,329900
Mt. Baker,39,1999-06,1999,6,1,336100
Mt. Baker,40,1999-07,1999,7,1,342800
Mt. Baker,41,1999-08,1999,8,1,348700
Mt. Baker,42,1999-09,1999,9,1,353600
Mt. Baker,43,1999-10,1999,10,1,359600
Mt. Baker,44,1999-11,1999,11,1,366400
Mt. Baker,45,1999-12,1999,12,1,371900
Mt. Baker,46,2000-01,2000,1,1,376600
Mt. Baker,47,2000-02,2000,2,1,380700
Mt. Baker,48,2000-03,2000,3,1,384600
Mt. Baker,49,2000-04,2000,4,1,388500
Mt. Baker,50,2000-05,2000,5,1,391900
Mt. Baker,51,2000-06,2000,6,1,392700
Mt. Baker,52,2000-07,2000,7,1,393600
Mt. Baker,53,2000-08,2000,8,1,393400
Mt. Baker,54,2000-09,2000,9,1,390600
Mt. Baker,55,2000-10,2000,10,1,388500
Mt. Baker,56,2000-11,2000,11,1,387500
Mt. Baker,57,2000-12,2000,12,1,387000
Mt. Baker,58,2001-01,2001,1,1,388400
Mt. Baker,59,2001-02,2001,2,1,390800
Mt. Baker,60,2001-03,2001,3,1,391900
Mt. Baker,61,2001-04,2001,4,1,390800
Mt. Baker,62,2001-05,2001,5,1,392500
Mt. Baker,63,2001-06,2001,6,1,398000
Mt. Baker,64,2001-07,2001,7,1,403600
Mt. Baker,65,2001-08,2001,8,1,404800
Mt. Baker,66,2001-09,2001,9,1,406900
Mt. Baker,67,2001-10,2001,10,1,410400
Mt. Baker,68,2001-11,2001,11,1,413700
Mt. Baker,69,2001-12,2001,12,1,414600
Mt. Baker,70,2002-01,2002,1,1,412800
Mt. Baker,71,2002-02,2002,2,1,411700
Mt. Baker,72,2002-03,2002,3,1,416200
Mt. Baker,73,2002-04,2002,4,1,423600
Mt. Baker,74,2002-05,2002,5,1,426400
Mt. Baker,75,2002-06,2002,6,1,426100
Mt. Baker,76,2002-07,2002,7,1,424200
Mt. Baker,77,2002-08,2002,8,1,422900
Mt. Baker,78,2002-09,2002,9,1,424400
Mt. Baker,79,2002-10,2002,10,1,427800
Mt. Baker,80,2002-11,2002,11,1,429700
Mt. Baker,81,2002-12,2002,12,1,431700
Mt. Baker,82,2003-01,2003,1,1,434200
Mt. Baker,83,2003-02,2003,2,1,438100
Mt. Baker,84,2003-03,2003,3,1,440500
Mt. Baker,85,2003-04,2003,4,1,439300
Mt. Baker,86,2003-05,2003,5,1,437100
Mt. Baker,87,2003-06,2003,6,1,438600
Mt. Baker,88,2003-07,2003,7,1,444900
Mt. Baker,89,2003-08,2003,8,1,453600
Mt. Baker,90,2003-09,2003,9,1,458900
Mt. Baker,91,2003-10,2003,10,1,462000
Mt. Baker,92,2003-11,2003,11,1,464600
Mt. Baker,93,2003-12,2003,12,1,467300
Mt. Baker,94,2004-01,2004,1,1,471600
Mt. Baker,95,2004-02,2004,2,1,477100
Mt. Baker,96,2004-03,2004,3,1,480500
Mt. Baker,97,2004-04,2004,4,1,483900
Mt. Baker,98,2004-05,2004,5,1,488600
Mt. Baker,99,2004-06,2004,6,1,493400
Mt. Baker,100,2004-07,2004,7,1,494700
Mt. Baker,101,2004-08,2004,8,1,493100
Mt. Baker,102,2004-09,2004,9,1,490600
Mt. Baker,103,2004-10,2004,10,1,491600
Mt. Baker,104,2004-11,2004,11,1,496900
Mt. Baker,105,2004-12,2004,12,1,504800
Mt. Baker,106,2005-01,2005,1,1,514400
Mt. Baker,107,2005-02,2005,2,1,525000
Mt. Baker,108,2005-03,2005,3,1,537300
Mt. Baker,109,2005-04,2005,4,1,552200
Mt. Baker,110,2005-05,2005,5,1,564500
Mt. Baker,111,2005-06,2005,6,1,565800
Mt. Baker,112,2005-07,2005,7,1,564800
Mt. Baker,113,2005-08,2005,8,1,569800
Mt. Baker,114,2005-09,2005,9,1,578800
Mt. Baker,115,2005-10,2005,10,1,584900
Mt. Baker,116,2005-11,2005,11,1,590900
Mt. Baker,117,2005-12,2005,12,1,598100
Mt. Baker,118,2006-01,2006,1,1,603000
Mt. Baker,119,2006-02,2006,2,1,604300
Mt. Baker,120,2006-03,2006,3,1,606300
Mt. Baker,121,2006-04,2006,4,1,613300
Mt. Baker,122,2006-05,2006,5,1,626900
Mt. Baker,123,2006-06,2006,6,1,643600
Mt. Baker,124,2006-07,2006,7,1,656000
Mt. Baker,125,2006-08,2006,8,1,663100
Mt. Baker,126,2006-09,2006,9,1,665900
Mt. Baker,127,2006-10,2006,10,1,665800
Mt. Baker,128,2006-11,2006,11,1,662700
Mt. Baker,129,2006-12,2006,12,1,660000
Mt. Baker,130,2007-01,2007,1,1,660100
Mt. Baker,131,2007-02,2007,2,1,660500
Mt. Baker,132,2007-03,2007,3,1,656500
Mt. Baker,133,2007-04,2007,4,1,650800
Mt. Baker,134,2007-05,2007,5,1,647100
Mt. Baker,135,2007-06,2007,6,1,646000
Mt. Baker,136,2007-07,2007,7,1,644700
Mt. Baker,137,2007-08,2007,8,1,645800
Mt. Baker,138,2007-09,2007,9,1,652800
Mt. Baker,139,2007-10,2007,10,1,661900
Mt. Baker,140,2007-11,2007,11,1,665200
Mt. Baker,141,2007-12,2007,12,1,664800
Mt. Baker,142,2008-01,2008,1,1,663400
Mt. Baker,143,2008-02,2008,2,1,661200
Mt. Baker,144,2008-03,2008,3,1,657900
Mt. Baker,145,2008-04,2008,4,1,650100
Mt. Baker,146,2008-05,2008,5,1,638400
Mt. Baker,147,2008-06,2008,6,1,629100
Mt. Baker,148,2008-07,2008,7,1,623900
Mt. Baker,149,2008-08,2008,8,1,619500
Mt. Baker,150,2008-09,2008,9,1,613700
Mt. Baker,151,2008-10,2008,10,1,604900
Mt. Baker,152,2008-11,2008,11,1,596700
Mt. Baker,153,2008-12,2008,12,1,591400
Mt. Baker,154,2009-01,2009,1,1,586000
Mt. Baker,155,2009-02,2009,2,1,578300
Mt. Baker,156,2009-03,2009,3,1,569500
Mt. Baker,157,2009-04,2009,4,1,561600
Mt. Baker,158,2009-05,2009,5,1,555900
Mt. Baker,159,2009-06,2009,6,1,553300
Mt. Baker,160,2009-07,2009,7,1,551700
Mt. Baker,161,2009-08,2009,8,1,552600
Mt. Baker,162,2009-09,2009,9,1,558500
Mt. Baker,163,2009-10,2009,10,1,565500
Mt. Baker,164,2009-11,2009,11,1,570600
Mt. Baker,165,2009-12,2009,12,1,570500
Mt. Baker,166,2010-01,2010,1,1,566300
Mt. Baker,167,2010-02,2010,2,1,562100
Mt. Baker,168,2010-03,2010,3,1,559000
Mt. Baker,169,2010-04,2010,4,1,556300
Mt. Baker,170,2010-05,2010,5,1,553800
Mt. Baker,171,2010-06,2010,6,1,552500
Mt. Baker,172,2010-07,2010,7,1,553200
Mt. Baker,173,2010-08,2010,8,1,552500
Mt. Baker,174,2010-09,2010,9,1,547800
Mt. Baker,175,2010-10,2010,10,1,542700
Mt. Baker,176,2010-11,2010,11,1,540800
Mt. Baker,177,2010-12,2010,12,1,539600
Mt. Baker,178,2011-01,2011,1,1,535200
Mt. Baker,179,2011-02,2011,2,1,528300
Mt. Baker,180,2011-03,2011,3,1,528500
Mt. Baker,181,2011-04,2011,4,1,531300
Mt. Baker,182,2011-05,2011,5,1,531400
Mt. Baker,183,2011-06,2011,6,1,527400
Mt. Baker,184,2011-07,2011,7,1,522400
Mt. Baker,185,2011-08,2011,8,1,516100
Mt. Baker,186,2011-09,2011,9,1,509800
Mt. Baker,187,2011-10,2011,10,1,505500
Mt. Baker,188,2011-11,2011,11,1,504800
Mt. Baker,189,2011-12,2011,12,1,505900
Mt. Baker,190,2012-01,2012,1,1,510000
Mt. Baker,191,2012-02,2012,2,1,518500
Mt. Baker,192,2012-03,2012,3,1,528400
Mt. Baker,193,2012-04,2012,4,1,536400
Mt. Baker,194,2012-05,2012,5,1,539900
Mt. Baker,195,2012-06,2012,6,1,539700
Mt. Baker,196,2012-07,2012,7,1,545700
Mt. Baker,197,2012-08,2012,8,1,555500
Mt. Baker,198,2012-09,2012,9,1,559700
Mt. Baker,199,2012-10,2012,10,1,560300
Mt. Baker,200,2012-11,2012,11,1,564700
Mt. Baker,201,2012-12,2012,12,1,569800
Mt. Baker,202,2013-01,2013,1,1,573300
Mt. Baker,203,2013-02,2013,2,1,575800
Mt. Baker,204,2013-03,2013,3,1,575700
Mt. Baker,205,2013-04,2013,4,1,580600
Mt. Baker,206,2013-05,2013,5,1,592500
Mt. Baker,207,2013-06,2013,6,1,603700
Mt. Baker,208,2013-07,2013,7,1,603500
Mt. Baker,209,2013-08,2013,8,1,599000
Mt. Baker,210,2013-09,2013,9,1,598100
Mt. Baker,211,2013-10,2013,10,1,600800
Mt. Baker,212,2013-11,2013,11,1,601100
Mt. Baker,213,2013-12,2013,12,1,604000
Mt. Baker,214,2014-01,2014,1,1,614300
Mt. Baker,215,2014-02,2014,2,1,625300
Mt. Baker,216,2014-03,2014,3,1,631000
Mt. Baker,217,2014-04,2014,4,1,631500
Mt. Baker,218,2014-05,2014,5,1,634300
Mt. Baker,219,2014-06,2014,6,1,640000
Mt. Baker,220,2014-07,2014,7,1,646200
Mt. Baker,221,2014-08,2014,8,1,650400
Mt. Baker,222,2014-09,2014,9,1,656100
Mt. Baker,223,2014-10,2014,10,1,661700
Mt. Baker,224,2014-11,2014,11,1,663400
Mt. Baker,225,2014-12,2014,12,1,663400
Mt. Baker,226,2015-01,2015,1,1,666300
Mt. Baker,227,2015-02,2015,2,1,673000
Mt. Baker,228,2015-03,2015,3,1,679000
Mt. Baker,229,2015-04,2015,4,1,686300
Mt. Baker,230,2015-05,2015,5,1,694400
Mt. Baker,231,2015-06,2015,6,1,699300
Mt. Baker,232,2015-07,2015,7,1,703700
Mt. Baker,233,2015-08,2015,8,1,715700
Mt. Baker,234,2015-09,2015,9,1,732400
Mt. Baker,235,2015-10,2015,10,1,747200
Mt. Baker,236,2015-11,2015,11,1,759200
Mt. Baker,237,2015-12,2015,12,1,772400
Mt. Baker,238,2016-01,2016,1,1,787400
Mt. Baker,239,2016-02,2016,2,1,802200
Mt. Baker,240,2016-03,2016,3,1,816900
Mt. Baker,241,2016-04,2016,4,1,832000
Mt. Baker,242,2016-05,2016,5,1,837200
Mt. Baker,243,2016-06,2016,6,1,845500
Mt. Baker,244,2016-07,2016,7,1,856400
Mt. Baker,245,2016-08,2016,8,1,858700
Mt. Baker,246,2016-09,2016,9,1,854600
Mt. Baker,247,2016-10,2016,10,1,857600
Mt. Baker,248,2016-11,2016,11,1,862400
Mt. Baker,249,2016-12,2016,12,1,865600
Mt. Baker,250,2017-01,2017,1,1,864600
Mt. Baker,251,2017-02,2017,2,1,868800
Mt. Baker,252,2017-03,2017,3,1,878200
Crown Hill,1,1996-04,1996,4,1,150800
Crown Hill,2,1996-05,1996,5,1,151100
Crown Hill,3,1996-06,1996,6,1,150800
Crown Hill,4,1996-07,1996,7,1,150400
Crown Hill,5,1996-08,1996,8,1,150100
Crown Hill,6,1996-09,1996,9,1,150000
Crown Hill,7,1996-10,1996,10,1,149700
Crown Hill,8,1996-11,1996,11,1,149800
Crown Hill,9,1996-12,1996,12,1,149700
Crown Hill,10,1997-01,1997,1,1,149800
Crown Hill,11,1997-02,1997,2,1,150600
Crown Hill,12,1997-03,1997,3,1,152400
Crown Hill,13,1997-04,1997,4,1,154700
Crown Hill,14,1997-05,1997,5,1,157500
Crown Hill,15,1997-06,1997,6,1,159200
Crown Hill,16,1997-07,1997,7,1,160600
Crown Hill,17,1997-08,1997,8,1,161800
Crown Hill,18,1997-09,1997,9,1,162700
Crown Hill,19,1997-10,1997,10,1,163600
Crown Hill,20,1997-11,1997,11,1,164900
Crown Hill,21,1997-12,1997,12,1,165900
Crown Hill,22,1998-01,1998,1,1,167600
Crown Hill,23,1998-02,1998,2,1,170200
Crown Hill,24,1998-03,1998,3,1,172200
Crown Hill,25,1998-04,1998,4,1,173500
Crown Hill,26,1998-05,1998,5,1,175500
Crown Hill,27,1998-06,1998,6,1,178500
Crown Hill,28,1998-07,1998,7,1,181500
Crown Hill,29,1998-08,1998,8,1,183900
Crown Hill,30,1998-09,1998,9,1,187000
Crown Hill,31,1998-10,1998,10,1,190200
Crown Hill,32,1998-11,1998,11,1,192300
Crown Hill,33,1998-12,1998,12,1,193400
Crown Hill,34,1999-01,1999,1,1,194800
Crown Hill,35,1999-02,1999,2,1,196100
Crown Hill,36,1999-03,1999,3,1,197000
Crown Hill,37,1999-04,1999,4,1,197800
Crown Hill,38,1999-05,1999,5,1,199500
Crown Hill,39,1999-06,1999,6,1,201600
Crown Hill,40,1999-07,1999,7,1,203500
Crown Hill,41,1999-08,1999,8,1,205800
Crown Hill,42,1999-09,1999,9,1,208600
Crown Hill,43,1999-10,1999,10,1,211400
Crown Hill,44,1999-11,1999,11,1,214100
Crown Hill,45,1999-12,1999,12,1,216700
Crown Hill,46,2000-01,2000,1,1,219000
Crown Hill,47,2000-02,2000,2,1,221100
Crown Hill,48,2000-03,2000,3,1,223200
Crown Hill,49,2000-04,2000,4,1,225000
Crown Hill,50,2000-05,2000,5,1,226400
Crown Hill,51,2000-06,2000,6,1,227600
Crown Hill,52,2000-07,2000,7,1,228400
Crown Hill,53,2000-08,2000,8,1,229400
Crown Hill,54,2000-09,2000,9,1,230800
Crown Hill,55,2000-10,2000,10,1,232500
Crown Hill,56,2000-11,2000,11,1,234200
Crown Hill,57,2000-12,2000,12,1,236400
Crown Hill,58,2001-01,2001,1,1,238900
Crown Hill,59,2001-02,2001,2,1,241800
Crown Hill,60,2001-03,2001,3,1,244200
Crown Hill,61,2001-04,2001,4,1,245300
Crown Hill,62,2001-05,2001,5,1,245100
Crown Hill,63,2001-06,2001,6,1,245200
Crown Hill,64,2001-07,2001,7,1,245900
Crown Hill,65,2001-08,2001,8,1,246900
Crown Hill,66,2001-09,2001,9,1,247700
Crown Hill,67,2001-10,2001,10,1,248600
Crown Hill,68,2001-11,2001,11,1,249900
Crown Hill,69,2001-12,2001,12,1,251900
Crown Hill,70,2002-01,2002,1,1,254000
Crown Hill,71,2002-02,2002,2,1,254800
Crown Hill,72,2002-03,2002,3,1,254100
Crown Hill,73,2002-04,2002,4,1,254500
Crown Hill,74,2002-05,2002,5,1,256400
Crown Hill,75,2002-06,2002,6,1,259000
Crown Hill,76,2002-07,2002,7,1,260900
Crown Hill,77,2002-08,2002,8,1,262200
Crown Hill,78,2002-09,2002,9,1,262900
Crown Hill,79,2002-10,2002,10,1,264000
Crown Hill,80,2002-11,2002,11,1,265900
Crown Hill,81,2002-12,2002,12,1,267900
Crown Hill,82,2003-01,2003,1,1,269600
Crown Hill,83,2003-02,2003,2,1,271200
Crown Hill,84,2003-03,2003,3,1,272700
Crown Hill,85,2003-04,2003,4,1,273200
Crown Hill,86,2003-05,2003,5,1,272600
Crown Hill,87,2003-06,2003,6,1,272400
Crown Hill,88,2003-07,2003,7,1,273900
Crown Hill,89,2003-08,2003,8,1,275800
Crown Hill,90,2003-09,2003,9,1,277600
Crown Hill,91,2003-10,2003,10,1,280000
Crown Hill,92,2003-11,2003,11,1,283300
Crown Hill,93,2003-12,2003,12,1,287000
Crown Hill,94,2004-01,2004,1,1,290300
Crown Hill,95,2004-02,2004,2,1,293100
Crown Hill,96,2004-03,2004,3,1,295600
Crown Hill,97,2004-04,2004,4,1,299100
Crown Hill,98,2004-05,2004,5,1,303600
Crown Hill,99,2004-06,2004,6,1,307600
Crown Hill,100,2004-07,2004,7,1,310900
Crown Hill,101,2004-08,2004,8,1,314100
Crown Hill,102,2004-09,2004,9,1,316600
Crown Hill,103,2004-10,2004,10,1,317900
Crown Hill,104,2004-11,2004,11,1,319000
Crown Hill,105,2004-12,2004,12,1,320500
Crown Hill,106,2005-01,2005,1,1,322800
Crown Hill,107,2005-02,2005,2,1,325700
Crown Hill,108,2005-03,2005,3,1,331200
Crown Hill,109,2005-04,2005,4,1,338800
Crown Hill,110,2005-05,2005,5,1,346100
Crown Hill,111,2005-06,2005,6,1,352500
Crown Hill,112,2005-07,2005,7,1,359200
Crown Hill,113,2005-08,2005,8,1,364700
Crown Hill,114,2005-09,2005,9,1,369000
Crown Hill,115,2005-10,2005,10,1,373900
Crown Hill,116,2005-11,2005,11,1,378700
Crown Hill,117,2005-12,2005,12,1,383300
Crown Hill,118,2006-01,2006,1,1,387900
Crown Hill,119,2006-02,2006,2,1,393000
Crown Hill,120,2006-03,2006,3,1,396500
Crown Hill,121,2006-04,2006,4,1,397300
Crown Hill,122,2006-05,2006,5,1,397200
Crown Hill,123,2006-06,2006,6,1,397600
Crown Hill,124,2006-07,2006,7,1,398300
Crown Hill,125,2006-08,2006,8,1,401500
Crown Hill,126,2006-09,2006,9,1,406300
Crown Hill,127,2006-10,2006,10,1,409600
Crown Hill,128,2006-11,2006,11,1,412000
Crown Hill,129,2006-12,2006,12,1,414100
Crown Hill,130,2007-01,2007,1,1,414700
Crown Hill,131,2007-02,2007,2,1,414900
Crown Hill,132,2007-03,2007,3,1,416400
Crown Hill,133,2007-04,2007,4,1,419300
Crown Hill,134,2007-05,2007,5,1,423000
Crown Hill,135,2007-06,2007,6,1,426000
Crown Hill,136,2007-07,2007,7,1,427900
Crown Hill,137,2007-08,2007,8,1,429000
Crown Hill,138,2007-09,2007,9,1,429400
Crown Hill,139,2007-10,2007,10,1,430100
Crown Hill,140,2007-11,2007,11,1,430400
Crown Hill,141,2007-12,2007,12,1,428000
Crown Hill,142,2008-01,2008,1,1,424400
Crown Hill,143,2008-02,2008,2,1,422200
Crown Hill,144,2008-03,2008,3,1,420300
Crown Hill,145,2008-04,2008,4,1,417500
Crown Hill,146,2008-05,2008,5,1,414000
Crown Hill,147,2008-06,2008,6,1,410800
Crown Hill,148,2008-07,2008,7,1,408400
Crown Hill,149,2008-08,2008,8,1,405300
Crown Hill,150,2008-09,2008,9,1,400500
Crown Hill,151,2008-10,2008,10,1,394700
Crown Hill,152,2008-11,2008,11,1,387900
Crown Hill,153,2008-12,2008,12,1,381600
Crown Hill,154,2009-01,2009,1,1,377200
Crown Hill,155,2009-02,2009,2,1,372400
Crown Hill,156,2009-03,2009,3,1,366600
Crown Hill,157,2009-04,2009,4,1,361500
Crown Hill,158,2009-05,2009,5,1,357200
Crown Hill,159,2009-06,2009,6,1,354800
Crown Hill,160,2009-07,2009,7,1,355000
Crown Hill,161,2009-08,2009,8,1,355100
Crown Hill,162,2009-09,2009,9,1,356300
Crown Hill,163,2009-10,2009,10,1,358600
Crown Hill,164,2009-11,2009,11,1,361600
Crown Hill,165,2009-12,2009,12,1,363000
Crown Hill,166,2010-01,2010,1,1,362600
Crown Hill,167,2010-02,2010,2,1,361500
Crown Hill,168,2010-03,2010,3,1,362200
Crown Hill,169,2010-04,2010,4,1,362400
Crown Hill,170,2010-05,2010,5,1,361600
Crown Hill,171,2010-06,2010,6,1,358600
Crown Hill,172,2010-07,2010,7,1,354000
Crown Hill,173,2010-08,2010,8,1,349700
Crown Hill,174,2010-09,2010,9,1,348300
Crown Hill,175,2010-10,2010,10,1,346800
Crown Hill,176,2010-11,2010,11,1,344600
Crown Hill,177,2010-12,2010,12,1,342600
Crown Hill,178,2011-01,2011,1,1,342600
Crown Hill,179,2011-02,2011,2,1,342600
Crown Hill,180,2011-03,2011,3,1,341600
Crown Hill,181,2011-04,2011,4,1,339700
Crown Hill,182,2011-05,2011,5,1,337800
Crown Hill,183,2011-06,2011,6,1,333800
Crown Hill,184,2011-07,2011,7,1,329100
Crown Hill,185,2011-08,2011,8,1,327800
Crown Hill,186,2011-09,2011,9,1,328000
Crown Hill,187,2011-10,2011,10,1,327300
Crown Hill,188,2011-11,2011,11,1,327400
Crown Hill,189,2011-12,2011,12,1,330400
Crown Hill,190,2012-01,2012,1,1,335200
Crown Hill,191,2012-02,2012,2,1,339500
Crown Hill,192,2012-03,2012,3,1,341000
Crown Hill,193,2012-04,2012,4,1,341900
